elevation,slope,aspect,hillshade,brightness,greenness,wetness,TCD,TCA,SR_B2_asm,SR_B2_contrast,SR_B2_corr,SR_B2_var,SR_B2_idm,SR_B2_savg,SR_B2_svar,SR_B2_sent,SR_B2_ent,SR_B2_dvar,SR_B2_dent,SR_B2_imcorr1,SR_B2_imcorr2,SR_B2_maxcorr,SR_B2_diss,SR_B2_inertia,SR_B2_shade,SR_B2_prom,SR_B3_asm,SR_B3_contrast,SR_B3_corr,SR_B3_var,SR_B3_idm,SR_B3_savg,SR_B3_svar,SR_B3_sent,SR_B3_ent,SR_B3_dvar,SR_B3_dent,SR_B3_imcorr1,SR_B3_imcorr2,SR_B3_maxcorr,SR_B3_diss,SR_B3_inertia,SR_B3_shade,SR_B3_prom,SR_B4_asm,SR_B4_contrast,SR_B4_corr,SR_B4_var,SR_B4_idm,SR_B4_savg,SR_B4_svar,SR_B4_sent,SR_B4_ent,SR_B4_dvar,SR_B4_dent,SR_B4_imcorr1,SR_B4_imcorr2,SR_B4_maxcorr,SR_B4_diss,SR_B4_inertia,SR_B4_shade,SR_B4_prom,SR_B5_asm,SR_B5_contrast,SR_B5_corr,SR_B5_var,SR_B5_idm,SR_B5_savg,SR_B5_svar,SR_B5_sent,SR_B5_ent,SR_B5_dvar,SR_B5_dent,SR_B5_imcorr1,SR_B5_imcorr2,SR_B5_maxcorr,SR_B5_diss,SR_B5_inertia,SR_B5_shade,SR_B5_prom,SR_B6_asm,SR_B6_contrast,SR_B6_corr,SR_B6_var,SR_B6_idm,SR_B6_savg,SR_B6_svar,SR_B6_sent,SR_B6_ent,SR_B6_dvar,SR_B6_dent,SR_B6_imcorr1,SR_B6_imcorr2,SR_B6_maxcorr,SR_B6_diss,SR_B6_inertia,SR_B6_shade,SR_B6_prom,SR_B7_asm,SR_B7_contrast,SR_B7_corr,SR_B7_var,SR_B7_idm,SR_B7_savg,SR_B7_svar,SR_B7_sent,SR_B7_ent,SR_B7_dvar,SR_B7_dent,SR_B7_imcorr1,SR_B7_imcorr2,SR_B7_maxcorr,SR_B7_diss,SR_B7_inertia,SR_B7_shade,SR_B7_prom,Blue,Green,Red,NIR,SWIR1,SWIR2,QA_PIXEL,'NDVI','GNDVI','NBR','NDWI','NDWI1','MNDWI','SIPI','NDMI','NDSI','RECl',EVI','EVI2','SR','LAI','GVI','RVI','GRVI','DVI','SAVI','OSAVI','ARVI','VARI','SLAVI','NDGI','GCVI','GRNDVI','GBNDVI','RBNDVI','BNDVI','RGRI',HH,HV
-0.231426277,0.158066695,-0.288666748,-0.201118355,-0.026587154,0.063108535,0.152121506,-0.003822378,0.108190412,-0.112813251,,0.062219505,0.981279003,-0.013033025,0.425068021,0.912317592,0.108022561,0.108022561,0.938846169,0.108022561,0.091481942,0.124768938,NaN,0.95774152,1,0.557022297,0.894249654,-0.112813251,0.817964874,-0.022881832,0.731729372,-0.23156822,0.346961432,0.574786775,0.108022561,0.108022561,0.788011974,0.108022561,0.091481942,0.124768938,NaN,0.766616186,0.817964874,0.30983565,0.5263493,-0.112813251,0.854773512,0.099512792,0.830679541,-0.005376539,0.388878536,0.743966304,0.098908515,0.108022561,0.813475397,0.116622982,0.091481942,0.124768938,NaN,0.787296539,0.854773512,0.541066115,0.671967928,-0.114307874,0.164575194,-0.069983508,0.09872576,-0.075313254,-0.133014168,0.040803364,0.108022561,0.109858097,0.24806045,0.108022561,0.055623842,0.128024911,NaN,0.139529303,0.164575194,-0.339743263,-0.022068781,-0.112813251,0.480985046,0.00014724,0.396672562,-0.036088193,0.075523551,0.271169109,0.126214945,0.108022561,0.584984575,0.126214945,0.091481942,0.124768938,NaN,0.387273103,0.480985046,0.226758885,0.20735663,-0.112813251,0.892768004,0.059952028,0.87558801,-0.294272993,0.257933071,0.780134567,0.108022561,0.108022561,0.874851956,0.108022561,0.091481942,0.124768938,NaN,0.800257466,0.892768004,0.629844295,0.793688748,-0.041917276,-0.038278858,-0.045906232,0.036618885,-0.084482869,-0.082840957,NaN,0.066650458,0.066611687,0.173561209,-0.066611687,0.173561209,0.088322181,-0.035510143,0.173561209,-0.066611687,0.071475213,-0.021859872,0.068093251,0.071475285,-0.021859872,0.034437531,0.071475285,0.066611687,0.052375024,0.066650208,0.066650404,0.070248344,0.056422953,0.106199235,0.055621389,0.07053385,-0.055621389,0.063912106,0.064424593,0.05936877,0.070533857,0.324682743,0.174408429
-0.537640464,0.063851828,-0.015168674,0.07851344,-0.132783264,-0.22288564,0.190643164,-0.163218509,-0.220433478,-0.275582554,0.062219505,,0.224559743,0.029008075,0.191498931,0.404404246,0.276382431,0.276382431,0.056836478,0.276382431,0.272830699,0.267103182,NaN,0.088906353,0.062219505,0.205441889,0.241921642,-0.275582554,0.101460095,0.970504099,0.346581953,-0.215808339,0.152494388,0.557031377,0.276382431,0.276382431,0.095635672,0.276382431,0.272830699,0.267103182,NaN,0.094360471,0.101460095,0.33968041,0.457592566,-0.275582554,0.033971325,0.957572822,0.243898318,-0.142100758,0.154750446,0.452810429,0.27542586,0.276382431,0.05614691,0.316371266,0.272830699,0.267103182,NaN,0.009867501,0.033971325,0.235623192,0.241516744,-0.28371008,0.267944661,0.361811656,0.31721662,-0.106603085,-0.316210653,0.334832407,0.276382431,0.286429554,0.049240803,0.276382431,0.112622767,0.346670392,NaN,0.350232,0.267944661,0.072566139,0.257321929,-0.275582554,-0.032827543,0.817691376,0.194638305,0.275326469,-0.161631447,0.392144895,0.255288471,0.276382431,-0.084886899,0.255288471,0.272830699,0.267103182,NaN,-0.044284805,-0.032827543,0.154128195,0.413362052,-0.275582554,-0.075054617,0.978370363,0.147439356,-0.49450671,-0.031618567,0.385257016,0.276382431,0.276382431,-0.006415809,0.276382431,0.272830699,0.267103182,NaN,-0.137279785,-0.075054617,0.177073955,0.272011913,0.070018628,0.028633332,0.023909174,-0.185603644,-0.178387016,-0.131063105,NaN,-0.223300236,-0.254163057,-0.010324901,0.254163057,-0.010324901,0.330528818,-0.015146276,-0.010324901,0.254163057,-0.210214217,0.21233333,-0.219206593,-0.210214105,0.21233333,-0.226043699,-0.210214105,-0.254163057,-0.200364716,-0.223300121,-0.223300172,-0.192938628,0.005072762,-0.154303429,0.001124123,-0.243290447,-0.001124123,-0.248667075,-0.233369266,-0.248208899,-0.243290562,-0.118143158,-0.228690268
-0.292812607,0.138694634,-0.28958666,-0.200695637,-0.039136364,0.026799482,0.178244724,-0.022733163,0.063974726,-0.148879238,0.981279003,0.224559743,,-0.006721385,0.450930607,0.974101143,0.14489363,0.14489363,0.919227739,0.14489363,0.129952753,0.157614101,NaN,0.952468753,0.981279003,0.601170679,0.933162268,-0.148879238,0.821838757,0.134201451,0.788519406,-0.259189998,0.371791409,0.67875891,0.14489363,0.14489363,0.790420186,0.14489363,0.129952753,0.157614101,NaN,0.777257319,0.821838757,0.395623071,0.62151578,-0.148879238,0.83435464,0.25558782,0.854436632,-0.019129849,0.413790234,0.813699919,0.136848037,0.14489363,0.796107959,0.15793129,0.129952753,0.157614101,NaN,0.776949846,0.83435464,0.577895545,0.697019665,-0.152002058,0.200356306,0.002249956,0.142531022,-0.10494602,-0.166322414,0.087994103,0.14489363,0.148744913,0.240329065,0.14489363,0.064564084,0.179942234,NaN,0.190352632,0.200356306,-0.311912769,0.011716857,-0.148879238,0.460226113,0.126697422,0.418723648,0.019392549,0.052538563,0.332018201,0.163518887,0.14489363,0.547219022,0.163518887,0.129952753,0.157614101,NaN,0.370262559,0.460226113,0.265723581,0.279561681,-0.148879238,0.853211056,0.219853264,0.881918345,-0.339290109,0.251508951,0.837605232,0.14489363,0.14489363,0.845041054,0.14489363,0.129952753,0.157614101,NaN,0.764614708,0.853211056,0.660381603,0.830130584,-0.020823981,-0.023042045,-0.031200116,0.011531626,-0.105200307,-0.096657329,NaN,0.028785263,0.024810246,0.165949051,-0.024810246,0.165949051,0.136278871,-0.028662668,0.165949051,-0.024810246,0.036377681,0.00361602,0.031091972,0.03637777,0.00361602,0.000286305,0.03637777,0.024810246,0.021714546,0.028785121,0.028785246,0.035561001,0.049967968,0.079101997,0.048753612,0.031081581,-0.048753612,0.023680685,0.026094897,0.019632418,0.031081571,0.303437421,0.1410094
0.227562941,0.38036812,0.147582689,0.151145773,-0.223209535,0.05691455,0.310235831,-0.174107794,0.227095541,-0.093129507,-0.013033025,0.029008075,-0.006721385,,-0.304080751,0.001010624,0.098689572,0.098689572,0.106049792,0.098689572,0.113081891,0.074319873,NaN,-0.134739442,-0.013033025,0.122247734,0.003886611,-0.093129507,0.070176774,0.123546917,0.106414904,0.588730271,-0.317575776,0.132168497,0.098689572,0.098689572,0.193325656,0.098689572,0.113081891,0.074319873,NaN,-0.011474794,0.070176774,0.214500671,0.149001223,-0.093129507,-0.06502147,0.022632213,-0.042398215,0.183209626,-0.325869171,-0.0148663,0.107381267,0.098689572,0.071791343,0.03883491,0.113081891,0.074319873,NaN,-0.20833592,-0.06502147,0.085783758,-3.65827E-05,-0.097069636,0.494016523,0.089334892,0.491254725,-0.141463446,-0.068000004,0.456784331,0.098689572,0.103569809,0.314930456,0.098689572,0.0382562,0.121133705,NaN,0.504040367,0.494016523,-0.299708737,0.42245429,-0.093129507,0.26301771,0.212929774,0.311640276,-0.110322773,-0.307726554,0.323736946,0.099609136,0.098689572,0.313594815,0.099609136,0.113081891,0.074319873,NaN,0.24860781,0.26301771,0.252623048,0.301307735,-0.093129507,0.065551551,0.086667322,0.097353145,-0.099146936,-0.345733915,0.124715261,0.098689572,0.098689572,0.180791725,0.098689572,0.113081891,0.074319873,NaN,-0.047624609,0.065551551,0.196793461,0.147678216,-0.267067793,-0.291517977,-0.312637691,-0.067429894,-0.255716819,-0.313370668,NaN,0.096330998,0.065441453,0.271657862,-0.065441453,0.271657862,0.187935587,-0.284930525,0.271657862,-0.065441453,0.10736593,0.217522122,0.099847205,0.107365801,0.217522122,-0.013608286,0.107365801,0.065441453,0.027404713,0.096328889,0.096330312,0.154754048,0.263451675,0.166472751,0.250980872,0.077458136,-0.250980872,0.047240039,0.064222505,0.023061473,0.077458005,0.098392359,0.144401376
-0.526497563,-0.244857585,-0.060917358,-0.182977262,0.511280934,-0.110293419,-0.605650664,0.410939965,-0.456965836,-0.036988059,0.425068021,0.191498931,0.450930607,-0.304080751,,0.459704863,0.024498242,0.024498242,0.256539536,0.024498242,-0.013111061,0.073819792,NaN,0.57509069,0.425068021,-0.04576184,0.323454668,-0.036988059,0.196851496,0.066887733,0.168817153,-0.128241734,0.956094069,0.124503636,0.024498242,0.024498242,0.104791269,0.024498242,-0.013111061,0.073819792,NaN,0.264760526,0.196851496,-0.172729377,0.04761813,-0.036988059,0.412919105,0.134359998,0.423727403,-0.330261424,0.960174385,0.404442821,0.002901391,0.024498242,0.223963546,0.057819863,-0.013111061,0.073819792,NaN,0.596198174,0.412919105,0.014669895,0.219261833,-0.041482261,-0.270880885,-0.070516834,-0.254726205,-0.079526688,0.143858171,-0.225354172,0.024498242,0.030057935,-0.204475947,0.024498242,-0.074850304,0.129555832,NaN,-0.292867316,-0.270880885,-0.283649384,-0.209580231,-0.036988059,-0.237176829,0.069442109,-0.252865383,0.596855649,0.737425356,-0.239778429,0.050647472,0.024498242,-0.147861288,0.050647472,-0.013111061,0.073819792,NaN,-0.333001376,-0.237176829,-0.297230991,-0.223596582,-0.036988059,0.172928571,0.234368273,0.195357748,-0.334024331,0.895466047,0.203644185,0.024498242,0.024498242,0.120421047,0.024498242,-0.013111061,0.073819792,NaN,0.259233662,0.172928571,-0.091096948,0.069486787,0.76180902,0.746374099,0.757980339,0.180369699,0.539035923,0.679522876,NaN,-0.216476267,-0.165073278,-0.518577534,0.165073278,-0.518577534,-0.305637339,0.57748319,-0.518577534,0.165073278,-0.22429258,-0.376814329,-0.219093332,-0.224292522,-0.376814329,0.020047822,-0.224292522,-0.165073278,-0.048889119,-0.216471283,-0.216474624,-0.311572944,-0.46246667,-0.318859876,-0.452269385,-0.180279763,0.452269385,-0.133284495,-0.16146494,-0.091532366,-0.180279869,-0.194853027,-0.375365387
-0.350864041,0.109029466,-0.276712196,-0.190515566,-0.051996019,-0.017112383,0.200380712,-0.043847002,0.009000168,-0.184094533,0.912317592,0.404404246,0.974101143,0.001010624,0.459704863,,0.181244957,0.181244957,0.852183602,0.181244957,0.168897608,0.188629766,NaN,0.900675661,0.912317592,0.62422019,0.934169516,-0.184094533,0.787038659,0.31220021,0.817440947,-0.279209852,0.383142377,0.768329883,0.181244957,0.181244957,0.755403582,0.181244957,0.168897608,0.188629766,NaN,0.752536814,0.787038659,0.47740029,0.703489152,-0.184094533,0.77043432,0.426591061,0.841419743,-0.034361059,0.423226315,0.85661231,0.174838995,0.181244957,0.737601371,0.198867951,0.168897608,0.188629766,NaN,0.727603243,0.77043432,0.593466592,0.693059616,-0.188979427,0.232772508,0.086948145,0.187136578,-0.13471182,-0.197464824,0.139185522,0.181244957,0.187278442,0.219745464,0.181244957,0.071969183,0.232280593,NaN,0.240908153,0.232772508,-0.264304441,0.050822003,-0.184094533,0.413819182,0.269207985,0.424565015,0.083601397,0.023037511,0.387561792,0.199486685,0.181244957,0.476680346,0.199486685,0.168897608,0.188629766,NaN,0.332563738,0.413819182,0.298747807,0.350949298,-0.184094533,0.765918809,0.397059586,0.847125744,-0.375897955,0.231924873,0.864975724,0.181244957,0.181244957,0.769582347,0.181244957,0.168897608,0.188629766,NaN,0.68615977,0.765918809,0.664616073,0.833169988,0.004937682,-0.004050006,-0.012440548,-0.018474261,-0.124486866,-0.108250693,NaN,-0.017048673,-0.025454733,0.149066616,0.025454733,0.149066616,0.186057764,-0.019251049,0.149066616,0.025454733,-0.006570382,0.033352939,-0.013838121,-0.006570277,0.033352939,-0.039822751,-0.006570277,-0.025454733,-0.015322135,-0.01704868,-0.017048644,-0.006866377,0.039997092,0.043501134,0.038356237,-0.016725606,-0.038356237,-0.024686925,-0.020155575,-0.027960131,-0.016725636,0.26396622,0.09504588
-0.042105684,-0.08304548,0.158108694,0.188889072,0.051840896,0.1596796,0.147461585,0.082323003,0.160319649,-0.998190138,0.108022561,0.276382431,0.14489363,0.098689572,0.024498242,0.181244957,,1,0.133301611,1,0.983929985,0.970754447,NaN,0.067698356,0.108022561,0.113652833,0.143417795,-0.998190138,0.14273404,0.277412169,0.195229254,0.077344817,0.043042381,0.228547314,1,1,0.169590906,1,0.983929985,0.970754447,NaN,0.087571096,0.14273404,0.13133997,0.191574607,-0.998190138,0.067526572,0.266170464,0.125336593,0.13051059,0.004537577,0.178617047,0.994682055,1,0.131880681,0.948741204,0.983929985,0.970754447,NaN,-0.035243993,0.067526572,0.146107616,0.157341318,-0.997463214,0.260256385,-0.008771197,0.238217554,0.052635094,0.093906144,0.205335888,1,0.998971652,0.25262473,1,0.836636574,0.811697857,NaN,0.312157662,0.260256385,-0.041539588,0.140020412,-0.998190138,0.188011014,0.142555709,0.221681575,0.084069969,0.023179917,0.22940311,0.995890323,1,0.212610631,0.995890323,0.983929985,0.970754447,NaN,0.143518858,0.188011014,0.087184387,0.203127556,-0.998190138,0.103989294,0.207347358,0.159604778,0.06597641,0.011941906,0.208381932,1,1,0.142840322,1,0.983929985,0.970754447,NaN,0.054589369,0.103989294,0.127793694,0.171953136,-0.071155275,-0.024284786,-0.073688707,0.136020644,-0.011708717,-0.076337945,NaN,0.168009473,0.155840368,0.217750052,-0.155840368,0.217750052,0.011135727,-0.097229553,0.217750052,-0.155840368,0.178132271,-0.00224536,0.171505158,0.178132252,-0.00224536,0.145516125,0.178132252,0.155840368,0.164352655,0.16800926,0.168009383,0.173357032,0.204847346,0.201593605,0.204672256,0.165732271,-0.204672256,0.158294532,0.165150748,0.154020918,0.165732317,0.104794616,0.169412217
-0.042105684,-0.08304548,0.158108694,0.188889072,0.051840896,0.1596796,0.147461585,0.082323003,0.160319649,-0.998190138,0.108022561,0.276382431,0.14489363,0.098689572,0.024498242,0.181244957,1,,0.133301611,1,0.983929985,0.970754447,NaN,0.067698356,0.108022561,0.113652833,0.143417795,-0.998190138,0.14273404,0.277412169,0.195229254,0.077344817,0.043042381,0.228547314,1,1,0.169590906,1,0.983929985,0.970754447,NaN,0.087571096,0.14273404,0.13133997,0.191574607,-0.998190138,0.067526572,0.266170464,0.125336593,0.13051059,0.004537577,0.178617047,0.994682055,1,0.131880681,0.948741204,0.983929985,0.970754447,NaN,-0.035243993,0.067526572,0.146107616,0.157341318,-0.997463214,0.260256385,-0.008771197,0.238217554,0.052635094,0.093906144,0.205335888,1,0.998971652,0.25262473,1,0.836636574,0.811697857,NaN,0.312157662,0.260256385,-0.041539588,0.140020412,-0.998190138,0.188011014,0.142555709,0.221681575,0.084069969,0.023179917,0.22940311,0.995890323,1,0.212610631,0.995890323,0.983929985,0.970754447,NaN,0.143518858,0.188011014,0.087184387,0.203127556,-0.998190138,0.103989294,0.207347358,0.159604778,0.06597641,0.011941906,0.208381932,1,1,0.142840322,1,0.983929985,0.970754447,NaN,0.054589369,0.103989294,0.127793694,0.171953136,-0.071155275,-0.024284786,-0.073688707,0.136020644,-0.011708717,-0.076337945,NaN,0.168009473,0.155840368,0.217750052,-0.155840368,0.217750052,0.011135727,-0.097229553,0.217750052,-0.155840368,0.178132271,-0.00224536,0.171505158,0.178132252,-0.00224536,0.145516125,0.178132252,0.155840368,0.164352655,0.16800926,0.168009383,0.173357032,0.204847346,0.201593605,0.204672256,0.165732271,-0.204672256,0.158294532,0.165150748,0.154020918,0.165732317,0.104794616,0.169412217
-0.117200385,0.260855876,-0.253912519,-0.107915012,-0.137410409,0.038214537,0.268714429,-0.102432754,0.155655883,-0.133724398,0.938846169,0.056836478,0.919227739,0.106049792,0.256539536,0.852183602,0.133301611,0.133301611,,0.133301611,0.129187811,0.132054089,NaN,0.82706708,0.938846169,0.741994237,0.842229123,-0.133724398,0.765395365,-0.031344553,0.68080764,-0.230078743,0.183666842,0.530451389,0.133301611,0.133301611,0.840202742,0.133301611,0.129187811,0.132054089,NaN,0.673926128,0.765395365,0.473639503,0.482742532,-0.133724398,0.84423493,0.102730376,0.823487844,0.071024816,0.254790826,0.740914845,0.131455445,0.133301611,0.894202591,0.124294826,0.129187811,0.132054089,NaN,0.700424005,0.84423493,0.676231903,0.705058857,-0.134633067,0.152137033,-0.125963057,0.065744798,-0.044824429,-0.210600312,-0.006052146,0.133301611,0.134411255,0.193875198,0.133301611,0.095489663,0.125364196,NaN,0.152993378,0.152137033,-0.185065035,-0.061097396,-0.133724398,0.495832462,-0.034390146,0.391522218,-0.083446169,-0.049483495,0.247320619,0.147935348,0.133301611,0.627622828,0.147935348,0.129187811,0.132054089,NaN,0.397733296,0.495832462,0.396575519,0.180534084,-0.133724398,0.913216488,0.043147797,0.890966478,-0.278777513,0.129332046,0.788465227,0.133301611,0.133301611,0.963267685,0.133301611,0.129187811,0.132054089,NaN,0.752612706,0.913216488,0.781271611,0.836515041,-0.154943292,-0.158355898,-0.152823531,-0.02908512,-0.200767962,-0.204337477,NaN,0.058788289,0.053539753,0.250403626,-0.053539753,0.250403626,0.184427816,-0.09125271,0.250403626,-0.053539753,0.066438819,0.026618665,0.061111804,0.066438867,0.026618665,-0.012662409,0.066438867,0.053539753,0.017424487,0.0587872,0.058787956,0.07725613,0.082696947,0.125750058,0.078300161,0.06100589,-0.078300161,0.045454836,0.048787636,0.034211086,0.0610059,0.325583231,0.186025018
-0.042105684,-0.08304548,0.158108694,0.188889072,0.051840896,0.1596796,0.147461585,0.082323003,0.160319649,-0.998190138,0.108022561,0.276382431,0.14489363,0.098689572,0.024498242,0.181244957,1,1,0.133301611,,0.983929985,0.970754447,NaN,0.067698356,0.108022561,0.113652833,0.143417795,-0.998190138,0.14273404,0.277412169,0.195229254,0.077344817,0.043042381,0.228547314,1,1,0.169590906,1,0.983929985,0.970754447,NaN,0.087571096,0.14273404,0.13133997,0.191574607,-0.998190138,0.067526572,0.266170464,0.125336593,0.13051059,0.004537577,0.178617047,0.994682055,1,0.131880681,0.948741204,0.983929985,0.970754447,NaN,-0.035243993,0.067526572,0.146107616,0.157341318,-0.997463214,0.260256385,-0.008771197,0.238217554,0.052635094,0.093906144,0.205335888,1,0.998971652,0.25262473,1,0.836636574,0.811697857,NaN,0.312157662,0.260256385,-0.041539588,0.140020412,-0.998190138,0.188011014,0.142555709,0.221681575,0.084069969,0.023179917,0.22940311,0.995890323,1,0.212610631,0.995890323,0.983929985,0.970754447,NaN,0.143518858,0.188011014,0.087184387,0.203127556,-0.998190138,0.103989294,0.207347358,0.159604778,0.06597641,0.011941906,0.208381932,1,1,0.142840322,1,0.983929985,0.970754447,NaN,0.054589369,0.103989294,0.127793694,0.171953136,-0.071155275,-0.024284786,-0.073688707,0.136020644,-0.011708717,-0.076337945,NaN,0.168009473,0.155840368,0.217750052,-0.155840368,0.217750052,0.011135727,-0.097229553,0.217750052,-0.155840368,0.178132271,-0.00224536,0.171505158,0.178132252,-0.00224536,0.145516125,0.178132252,0.155840368,0.164352655,0.16800926,0.168009383,0.173357032,0.204847346,0.201593605,0.204672256,0.165732271,-0.204672256,0.158294532,0.165150748,0.154020918,0.165732317,0.104794616,0.169412217
0.011046891,-0.08304548,0.158108694,0.188889072,0.024137703,0.178481997,0.212592921,0.062786821,0.201657094,-0.971411477,0.091481942,0.272830699,0.129952753,0.113081891,-0.013111061,0.168897608,0.983929985,0.983929985,0.129187811,0.983929985,,0.91228796,NaN,0.037172102,0.091481942,0.123724827,0.146977547,-0.971411477,0.160659988,0.269496566,0.212527668,0.084858214,0.032652687,0.243540812,0.983929985,0.983929985,0.185919811,0.983929985,1,0.91228796,NaN,0.10594913,0.160659988,0.143151798,0.206656244,-0.971411477,0.082604171,0.256687159,0.139881395,0.142033452,0.004966473,0.19152374,0.997087429,0.983929985,0.144872277,0.953810488,1,0.91228796,NaN,-0.019839397,0.082604171,0.15830541,0.169896609,-0.970526,0.262621886,0.003418788,0.243527968,0.058136067,0.070743838,0.212596976,0.983929985,0.982717328,0.264141842,0.983929985,0.851923825,0.759431042,NaN,0.300372493,0.262621886,-0.043365281,0.150586643,-0.971411477,0.202371428,0.141199725,0.235117743,0.091593756,0.00124019,0.240449765,0.979485173,0.983929985,0.224855331,0.979485173,1,0.91228796,NaN,0.153861789,0.202371428,0.097128487,0.217900041,-0.971411477,0.097104345,0.209483054,0.153267067,0.073887226,-0.000585966,0.203211503,0.983929985,0.983929985,0.141562428,0.983929985,1,0.91228796,NaN,0.037598798,0.097104345,0.138204493,0.178915954,-0.148159267,-0.058537787,-0.102497728,0.137691449,-0.051296888,-0.132391045,NaN,0.184774063,0.174919956,0.276885631,-0.174919956,0.276885631,0.045503134,-0.0477322,0.276885631,-0.174919956,0.195707013,-0.08797274,0.188553039,0.195706992,-0.08797274,0.151763182,0.195706992,0.174919956,0.175072641,0.184773669,0.184773914,0.176998109,0.203012526,0.236152553,0.205600382,0.185372076,-0.205600382,0.183672456,0.189140095,0.185207289,0.185372116,0.088103167,0.168160908
-0.11143046,-0.08304548,0.158108694,0.188889072,0.086452812,0.126278871,0.052390894,0.104403928,0.096587018,-0.98343486,0.124768938,0.267103182,0.157614101,0.074319873,0.073819792,0.188629766,0.970754447,0.970754447,0.132054089,0.970754447,0.91228796,,NaN,0.105299609,0.124768938,0.094331081,0.131338416,-0.98343486,0.111373455,0.27394797,0.162042911,0.063309559,0.054822969,0.196765728,0.970754447,0.970754447,0.139011881,0.970754447,0.91228796,1,NaN,0.05840783,0.111373455,0.108779502,0.161554664,-0.98343486,0.043820196,0.265385777,0.099406808,0.108380826,0.003730161,0.152180333,0.940865965,0.970754447,0.107706466,0.893679575,0.91228796,1,NaN,-0.054163901,0.043820196,0.12227723,0.132459,-0.982958083,0.243841206,-0.024715125,0.21896354,0.042562176,0.12027352,0.185131217,0.970754447,0.970026203,0.224292902,0.970754447,0.773537233,0.840696089,NaN,0.312129373,0.243841206,-0.036972477,0.118693282,-0.98343486,0.159142003,0.137129589,0.192343025,0.069678752,0.051500081,0.202884706,0.96730436,0.970754447,0.18533534,0.96730436,0.91228796,1,NaN,0.12231406,0.159142003,0.069380577,0.172935787,-0.98343486,0.107958304,0.193931714,0.160009821,0.051984916,0.0281789,0.204737081,0.970754447,0.970754447,0.137294735,0.970754447,0.91228796,1,NaN,0.074657931,0.107958304,0.107297307,0.153847097,0.035998358,0.023004803,-0.031206477,0.1268572,0.042114719,0.002909853,NaN,0.13692507,0.122262178,0.127166584,-0.122262178,0.127166584,-0.035639026,-0.158836543,0.127166584,-0.122262178,0.145443815,0.113133016,0.139862093,0.1454438,0.113133016,0.129716843,0.1454438,0.122262178,0.141581442,0.136925109,0.136925062,0.159645825,0.196897363,0.14487608,0.193016277,0.130897817,-0.193016277,0.116123154,0.124497718,0.104257154,0.130897868,0.121907938,0.162479641
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
